Date,Close,Net,PerctChg,Open,Low,High,Volume,O-C,H-L,PercentCVol
2018-12-20 14:30,"22,869.01",34.33,0.15%,"22,836.24","22,644.31","22,874.99","41,451,150",32.77,230.68,66.72%
2018-12-20 14:00,"22,834.68",-84.86,-0.37%,"22,919.88","22,831.29","22,935.96","24,863,073",-85.2,104.67,15.10%
2018-12-20 13:30,"22,919.54",-53.74,-0.23%,"22,973.26","22,863.79","22,977.20","21,602,050",-53.72,113.41,-17.68%
2018-12-20 13:00,"22,973.28",-91.75,-0.40%,"23,063.91","22,896.88","23,071.42","26,240,788",-90.63,174.54,-20.94%
2018-12-20 12:30,"23,065.03",118.6,0.52%,"22,950.05","22,885.03","23,066.55","33,192,600",114.98,181.52,-19.10%
2018-12-20 12:00,"22,946.43",-134.15,-0.58%,"23,080.16","22,882.63","23,103.01","41,028,054",-133.73,220.38,37.84%
2018-12-20 11:30,"23,080.58",-111.15,-0.48%,"23,191.66","23,044.93","23,204.16","29,765,144",-111.08,159.23,5.59%
2018-12-20 11:00,"23,191.73",19.78,0.09%,"23,171.60","23,146.95","23,279.58","28,188,195",20.13,132.63,-11.72%
2018-12-20 10:30,"23,171.95",-22.27,-0.10%,"23,195.21","23,135.94","23,282.20","31,930,354",-23.26,146.26,-38.89%
2018-12-20 10:00,"23,194.22",-129.44,-0.56%,"23,224.12","23,067.01","23,260.75","52,246,403",-29.9,193.74,3199.34%
2018-12-19 17:00,"23,323.66",0,0.00%,"23,323.66","23,323.66","23,323.66","1,583,543",0,0,-97.92%
2018-12-19 16:30,"23,323.66",0.95,0.00%,"23,323.25","23,322.88","23,324.17","76,115,658",0.41,1.29,2.87%
2018-12-19 16:00,"23,322.71",47.52,0.20%,"23,264.06","23,219.13","23,389.86","73,992,306",58.65,170.73,5.78%
2018-12-19 15:30,"23,275.19",-153.39,-0.65%,"23,427.49","23,162.64","23,427.49","69,950,138",-152.3,264.85,44.44%
2018-12-19 15:00,"23,428.58",-369.24,-1.55%,"23,798.29","23,365.40","23,873.21","48,426,866",-369.71,507.81,2.20%
2018-12-19 14:30,"23,797.82",-227.73,-0.95%,"24,035.66","23,608.13","24,057.34","47,382,810",-237.84,449.21,141.54%
2018-12-19 14:00,"24,025.55",152.48,0.64%,"23,873.03","23,860.11","24,025.55","19,616,929",152.52,165.44,19.27%
2018-12-19 13:30,"23,873.07",-55.62,-0.23%,"23,928.46","23,838.00","23,931.31","16,447,348",-55.39,93.31,14.39%
2018-12-19 13:00,"23,928.69",-45.54,-0.19%,"23,974.26","23,927.76","23,986.84","14,378,085",-45.57,59.08,-7.15%
2018-12-19 12:30,"23,974.23",66.39,0.28%,"23,908.49","23,904.41","23,994.87","15,484,727",65.74,90.46,-1.02%
2018-12-19 12:00,"23,907.84",52.65,0.22%,"23,854.79","23,816.92","23,913.49","15,643,966",53.05,96.57,-16.69%
2018-12-19 11:30,"23,855.19",-46.03,-0.19%,"23,903.72","23,810.99","23,911.14","18,778,408",-48.53,100.15,-10.29%
2018-12-19 11:00,"23,901.22",30.89,0.13%,"23,870.64","23,850.12","23,919.93","20,932,191",30.58,69.81,-22.70%
2018-12-19 10:30,"23,870.33",61.97,0.26%,"23,810.94","23,810.94","23,891.98","27,078,523",59.39,81.04,-28.24%
2018-12-19 10:00,"23,808.36",132.72,0.56%,"23,693.33","23,668.86","23,857.30","37,737,106",115.03,188.44,10310.64%
2018-12-18 17:00,"23,675.64",0,0.00%,"23,675.64","23,675.64","23,675.64","362,486",0,0,-99.48%
2018-12-18 16:30,"23,675.64",-0.84,0.00%,"23,676.42","23,675.50","23,678.11","69,410,498",-0.78,2.61,24.35%
2018-12-18 16:00,"23,676.48",85.05,0.36%,"23,591.52","23,591.52","23,796.05","55,819,794",84.96,204.53,74.28%
2018-12-18 15:30,"23,591.43",24.49,0.10%,"23,565.52","23,516.02","23,643.28","32,027,958",25.91,127.26,13.06%
2018-12-18 15:00,"23,566.94",-200.61,-0.84%,"23,766.90","23,566.94","23,768.78","28,329,354",-199.96,201.84,57.79%
2018-12-18 14:30,"23,767.55",8.78,0.04%,"23,758.63","23,740.22","23,817.23","17,953,654",8.92,77.01,7.67%
2018-12-18 14:00,"23,758.77",-72.56,-0.30%,"23,831.27","23,735.55","23,831.27","16,674,682",-72.5,95.72,-2.78%
2018-12-18 13:30,"23,831.33",-65.21,-0.27%,"23,896.84","23,816.01","23,912.13","17,151,212",-65.51,96.12,15.91%
2018-12-18 13:00,"23,896.54",29.14,0.12%,"23,868.04","23,851.66","23,916.38","14,797,240",28.5,64.72,-24.48%
2018-12-18 12:30,"23,867.40",54.25,0.23%,"23,812.38","23,809.77","23,913.65","19,594,603",55.02,103.88,1.05%
2018-12-18 12:00,"23,813.15",41.94,0.18%,"23,770.54","23,768.61","23,854.59","19,391,617",42.61,85.98,-11.79%
2018-12-18 11:30,"23,771.21",-19.39,-0.08%,"23,791.61","23,731.51","23,833.41","21,982,585",-20.4,101.9,-11.39%
2018-12-18 11:00,"23,790.60",-99.93,-0.42%,"23,890.29","23,770.08","23,927.77","24,808,000",-99.69,157.69,-5.72%
2018-12-18 10:30,"23,890.53",-15.51,-0.06%,"23,901.25","23,840.07","23,907.99","26,313,642",-10.72,67.92,-39.44%
2018-12-18 10:00,"23,906.04",313.06,1.33%,"23,769.13","23,769.13","23,919.60","43,453,221",136.91,150.47,2073.32%
2018-12-17 17:00,"23,592.98",0,0.00%,"23,592.98","23,592.98","23,592.98","1,999,394",0,0,-97.51%
2018-12-17 16:30,"23,592.98",-1.32,-0.01%,"23,594.88","23,592.78","23,598.98","80,277,528",-1.9,6.2,5.41%
2018-12-17 16:00,"23,594.30",23.5,0.10%,"23,570.82","23,456.88","23,620.15","76,157,670",23.48,163.27,121.46%
2018-12-17 15:30,"23,570.80",-105.99,-0.45%,"23,676.65","23,549.46","23,713.78","34,388,609",-105.85,164.32,49.02%
2018-12-17 15:00,"23,676.79",-21.67,-0.09%,"23,698.48","23,646.42","23,765.82","23,076,911",-21.69,119.4,-7.72%
2018-12-17 14:30,"23,698.46",-30,-0.13%,"23,724.45","23,680.79","23,761.99","25,007,488",-25.99,81.2,2.83%
2018-12-17 14:00,"23,728.46",-98.53,-0.41%,"23,826.43","23,721.35","23,860.81","24,319,586",-97.97,139.46,15.88%
2018-12-17 13:30,"23,826.99",-4.01,-0.02%,"23,830.71","23,792.07","23,877.29","20,986,107",-3.72,85.22,3.47%
2018-12-17 13:00,"23,831.00",-185.26,-0.77%,"24,016.01","23,827.00","24,016.01","20,282,355",-185.01,189.01,15.02%
2018-12-17 12:30,"24,016.26",-51.03,-0.21%,"24,067.35","24,002.56","24,088.08","17,633,327",-51.09,85.52,-1.71%
2018-12-17 12:00,"24,067.29",45.03,0.19%,"24,022.43","23,981.28","24,071.99","17,939,780",44.86,90.71,-20.81%
2018-12-17 11:30,"24,022.26",48.54,0.20%,"23,974.42","23,969.09","24,082.21","22,654,550",47.84,113.12,-9.18%
2018-12-17 11:00,"23,973.72",50.32,0.21%,"23,923.82","23,851.21","23,998.43","24,945,225",49.9,147.22,-14.29%
2018-12-17 10:30,"23,923.40",16.3,0.07%,"23,905.51","23,854.42","23,975.03","29,103,634",17.89,120.61,-39.33%
2018-12-17 10:00,"23,907.10",-193.41,-0.80%,"23,986.83","23,785.17","23,986.83","47,967,828",-79.73,201.66,2415.24%
2018-12-14 17:00,"24,100.51",,,"24,100.51","24,100.51","24,100.51","1,907,088",0,0,
