Date,Price,BuySignal,SellSignal,ExitSignal
2019-01-28 16:30:00,7085.69,,,
2019-01-28 17:00:00,7085.69,,,
2019-01-28 17:30:00,7085.69,,,
2019-01-28 18:00:00,7085.69,,,
2019-01-28 18:30:00,7085.69,,,
2019-01-28 19:00:00,7085.69,,,
2019-01-28 19:30:00,7085.69,,,
2019-01-28 20:00:00,7085.69,,,
2019-01-28 20:30:00,7085.69,,1,
2019-01-29 10:00:00,7074.28,,,
2019-01-29 10:30:00,7069.82,,,
2019-01-29 11:00:00,7017.53,,,
2019-01-29 11:30:00,7025.01,,,
2019-01-29 12:00:00,7032.93,,,
2019-01-29 12:30:00,7044.63,,,
2019-01-29 13:00:00,7041.36,,,
2019-01-29 13:30:00,7041.16,,,
2019-01-29 14:00:00,7048.34,,,
2019-01-29 14:30:00,7033.95,,,
2019-01-29 15:00:00,7020.51,,,
2019-01-29 15:30:00,7030.96,1,,
2019-01-29 16:00:00,7027.41,,1,
2019-01-29 16:30:00,7028.29,,,
2019-01-29 17:00:00,7028.29,,,
2019-01-29 17:30:00,7028.29,,,
2019-01-29 18:00:00,7028.29,,,
2019-01-29 18:30:00,7028.29,,,
2019-01-29 19:00:00,7028.29,1,,
2019-01-29 19:30:00,7028.29,,,
2019-01-29 20:00:00,7028.29,,1,
2019-01-29 20:30:00,7028.29,1,,
2019-01-30 10:00:00,7079.95,,,1
2019-01-30 10:30:00,7085.56,,,1
2019-01-30 11:00:00,7085.55,,,1
2019-01-30 11:30:00,7091.41,,,1
2019-01-30 12:00:00,7104.19,,,1
2019-01-30 12:30:00,7123.6,,,1
2019-01-30 13:00:00,7122.22,,,1
2019-01-30 13:30:00,7118.06,,,1
2019-01-30 14:00:00,7114.94,,,
2019-01-30 14:30:00,7169.35,,,1
